method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
ant_colony_optimisation,0,94,0.85,0.0005,0.0,0.005,adam,8,0.9270386099815369,0.9094827771186829,2,13,37.1,False,2026-05-30T07:17:34.711331
ant_colony_optimisation,0,95,0.99,0.0001,0.3,0.02,adamw,32,0.8154506683349609,0.8448275923728943,23,34,56.7,False,2026-05-30T07:18:36.101563
ant_colony_optimisation,0,96,0.7,0.001,0.5,0.05,adamw,8,0.9270386099815369,0.9181034564971924,10,21,53.3,False,2026-05-30T07:19:31.795044
ant_colony_optimisation,0,97,0.7,0.0001,0.6,0.01,sgd,16,0.6781116127967834,0.693965494632721,28,39,76.3,False,2026-05-30T07:20:53.080360
ant_colony_optimisation,0,98,0.95,0.0005,0.4,0.005,sgd,8,0.8497853875160217,0.8146551847457886,38,40,77.4,False,2026-05-30T07:24:34.287158
ant_colony_optimisation,0,99,0.7,0.001,0.4,0.02,adamw,16,0.9313304424285889,0.9353448152542114,14,25,80.2,False,2026-05-30T07:25:57.853283
ant_colony_optimisation,1,0,0.95,0.0001,0.4,0.001,sgd,16,0.6309012770652771,0.642241358757019,,,0.0,True,2026-05-30T07:25:57.868002
ant_colony_optimisation,1,1,0.8,0.001,0.2,0.01,adam,16,0.9141631126403807,0.9181034564971924,,,0.0,True,2026-05-30T07:25:57.868630
ant_colony_optimisation,1,2,0.8,5e-05,0.5,0.002,adamw,32,0.9141631126403807,0.8836206793785095,,,0.0,True,2026-05-30T07:25:57.869294
ant_colony_optimisation,1,3,0.99,0.001,0.4,0.002,adam,32,0.8841201663017273,0.9094827771186828,,,0.0,True,2026-05-30T07:25:57.869897
ant_colony_optimisation,1,4,0.9,1e-05,0.4,0.05,adamw,32,0.5879828333854675,0.6336206793785095,,,0.0,True,2026-05-30T07:25:57.870480
